日期 - date,滚动市盈率 - pe_ttm,滚动扣非市盈率 - koufei_pe_ttm,滚动市净率 - pb_ttm,动态市销率 - ps_ttm,动态股息收益率 % - dividend_yield,ROE %,总市值 - total market cap,A股总市值 - A gu zong shi zhi,收盘价(前复权) - close price,开盘价-open,最高价-high,最低价-low,涨跌幅-up,换手率-turnover_rate
2022-12-28,37.34,42.07,6.43,3.6,0.17,23.18,9623.51,9623.51,207.11,209.24,209.37,199.89,-2.37%,0.93%
2022-12-27,38.25,43.09,6.58,3.69,0.16,23.18,9857.26,9857.26,212.14,211.43,213.41,208.5,-0.09%,0.41%
2022-12-26,38.28,43.13,6.59,3.69,0.16,23.18,9865.8,9865.8,212.32,209.46,214.07,205.58,1.37%,0.58%
2022-12-23,37.77,42.54,6.5,3.64,0.16,23.18,9732.93,9732.93,209.46,208.63,211.75,207.16,-0.88%,0.37%
2022-12-22,38.1,42.92,6.56,3.67,0.16,23.18,9818.91,9818.91,211.31,216.04,216.04,210.26,-1.18%,0.37%
2022-12-21,38.56,43.43,6.64,3.72,0.16,23.18,9936.64,9936.64,213.84,215.52,216.81,212.63,-0.66%,0.27%
2022-12-20,38.81,43.72,6.68,3.74,0.16,23.18,10002.59,10002.59,215.26,220.77,221.09,214.99,-2.59%,0.41%
2022-12-19,39.84,44.88,6.86,3.84,0.16,23.18,10268.33,10268.33,220.98,220.25,226.08,219.75,0.57%,0.51%
2022-12-16,39.62,44.63,6.82,3.82,0.16,23.18,10209.95,10209.95,219.73,219.99,222.24,217.56,-1.37%,0.45%
2022-12-15,40.17,45.25,6.91,3.87,0.15,23.18,10351.38,10351.38,222.77,211.37,222.96,210.78,5.34%,0.87%
2022-12-14,38.13,42.95,6.56,3.68,0.16,23.18,9826.24,9826.24,211.47,215.52,216.54,209.88,-0.77%,0.46%
2022-12-13,38.42,43.28,6.61,3.7,0.16,23.18,9902.2,9902.2,213.1,218.14,218.62,211.34,-2.16%,0.57%
2022-12-12,39.27,44.24,6.76,3.79,0.16,23.18,10120.56,10120.56,217.8,221.35,222.63,217.69,-2.41%,0.44%
2022-12-09,40.24,45.33,6.93,3.88,0.15,23.18,10370.92,10370.92,223.19,221.6,223.77,221.03,0.98%,0.47%
2022-12-08,39.85,44.89,6.86,3.84,0.16,23.18,10270.04,10270.04,221.02,219.89,223.4,217.62,0.52%,0.53%
2022-12-07,39.65,44.66,6.82,3.82,0.16,23.18,10217.28,10217.28,219.88,210.26,221.66,209.73,4.57%,1.23%
2022-12-06,37.91,42.71,6.53,3.65,0.16,23.18,9770.55,9770.55,210.27,204.54,212.38,204.48,1.97%,0.69%
2022-12-05,37.18,41.89,6.4,3.58,0.17,23.18,9582.23,9582.23,206.22,205.99,208.61,203.95,0.11%,0.61%
2022-12-02,37.14,41.84,6.39,3.58,0.17,23.18,9571.73,9571.73,205.99,208.68,209.89,205.95,-0.85%,0.42%
2022-12-01,37.46,42.2,6.45,3.61,0.17,23.18,9654.04,9654.04,207.76,208.76,211.39,207.59,2.66%,1.06%
2022-11-30,36.49,41.11,6.28,3.52,0.17,23.18,9403.68,9403.68,202.37,199.22,202.37,195.63,1.88%,0.71%
2022-11-29,35.82,40.35,6.17,3.45,0.17,23.18,9230.26,9230.26,198.64,195.55,200.48,193.18,2.05%,0.59%
2022-11-28,35.1,39.54,6.04,3.38,0.18,23.18,9044.88,9044.88,194.65,191.86,195.7,189.24,-0.51%,0.56%
2022-11-25,35.28,39.74,6.07,3.4,0.18,23.18,9091.04,9091.04,195.65,196.1,197.12,195.02,-1.17%,0.31%
2022-11-24,35.69,40.21,6.14,3.44,0.17,23.18,9199.0,9199.0,197.97,201.39,201.44,197.12,-0.76%,0.43%
